source	target	weight
dfa3a648e2f852de5d3135734a6afc66	5de5ecaebf14e6e129c1bd291e2b0f41	1
837bf69284e5a71814fe536d2f08585a	178a9112f3cc7be24f710fc6baa5894d	1
178a9112f3cc7be24f710fc6baa5894d	8071cc76f0f7e6820a49533207396796	1
89260bb76a31d77a4bb5d590a1b8f992	4fc90210995629458abd63cde9724708	1
4fc90210995629458abd63cde9724708	d1bed702197d3683c3d5d9629e5ede0d	1
4fc90210995629458abd63cde9724708	674b7299ab9fd391734781b58ab5f3c6	1
1ec025376f33d4e774fcdb72caee156e	2aad69525af51b92df2e73c17717c0e7	1
2aad69525af51b92df2e73c17717c0e7	3ea94c45a1e7fb0d99c17c3841aef607	1
3ea94c45a1e7fb0d99c17c3841aef607	780dabdd5a04fb3cf97a4434d313074b	1
2aad69525af51b92df2e73c17717c0e7	760c9fb840a7dfb98fd3a4b643c6ee70	1
2aad69525af51b92df2e73c17717c0e7	78411e54869ab6836ad56e4051e017f7	1
2aad69525af51b92df2e73c17717c0e7	5fe4c0edf3fb1b62457ef2cee6dba4e8	1
b13b924b69c890d9273285cf9563756c	8fe839940f580279fc9cb6eb4bb72ac8	1
8fe839940f580279fc9cb6eb4bb72ac8	1692aa8dc5b5e8488d72cf00e4d3d7e8	1
8fe839940f580279fc9cb6eb4bb72ac8	58d0f2f186747b63f02fe95e49a19540	1
93f1dcf77d2ede6b26497e6cc08bfa72	9a8f4cc17150e6fa2f87b1d79c0a372d	1
9a8f4cc17150e6fa2f87b1d79c0a372d	dffa071e018efb323f69ffe0d3a70497	1
077b7adb3045186d9d45d80b3cbedb07	743807ec558a3194bd0492d569312aa7	1
743807ec558a3194bd0492d569312aa7	d82977ec0679b2ff3dc86a5ee82819ba	1
743807ec558a3194bd0492d569312aa7	f4dc01ae36a63985093168903b6e40ef	1
50fabdd5a2990a21e72ec17b2d14e689	326a6fb93eb16068bc277746fdc4da33	1
a7a0a30c92554c0f9de47e6fae7d50de	a4aaf14b7d8357f42cce875206d86444	1
a4aaf14b7d8357f42cce875206d86444	99936dc97d18f568727cfec3c2c4373a	1
a4aaf14b7d8357f42cce875206d86444	e6cdcb2eef1d176746764f6c8d0e1145	1
a4aaf14b7d8357f42cce875206d86444	65db44e48cae2b13813302142ca001ef	1
e2d5e25582a127e953a1f7b72696abf5	4f79891cd5b627545a3c5adda0702563	1
4f79891cd5b627545a3c5adda0702563	801e8c9a8efd878951212c41b63106d5	1
4f79891cd5b627545a3c5adda0702563	582192f48ff7ddadf6a71de1c5c89856	1
4f79891cd5b627545a3c5adda0702563	09a2455a4d2e2fb26f26a474bf8a8b13	1
4f79891cd5b627545a3c5adda0702563	1fc68337df1bf9817be36166c44f9979	1
9578438ced9dbd6410f34a5a98588866	c480c8b917ab9596ff4890d0cda5a615	1
c480c8b917ab9596ff4890d0cda5a615	e5d49fa1a092aae5a1391f30e96c6c7a	1
c480c8b917ab9596ff4890d0cda5a615	553eb9b6e8dc47ef3d2588c0ed9f7ee4	1
598a4386e5888d8987d8ab83427e8614	82ae632ba547c361399cbb7791843dbc	1
82ae632ba547c361399cbb7791843dbc	905507650fe8f35cb8441f7fd1d34569	1
82ae632ba547c361399cbb7791843dbc	32342f5dab9da2261e7b2321a6b64789	1
82ae632ba547c361399cbb7791843dbc	e8bf8461b54ab88b61bde78fa8c3c183	1
